Date,BTC-USD,ETH-USD,LTC-USD
2018-02-09,8736.98046875,883.864990234375,163.9499969482422
2018-02-10,8621.900390625,860.4149780273438,155.59300231933594
2018-02-11,8129.97021484375,814.6599731445312,148.99000549316406
2018-02-12,8926.5703125,868.7069702148438,161.5659942626953
2018-02-13,8598.3095703125,845.2579956054688,159.5540008544922
2018-02-14,9494.6298828125,923.5609741210938,213.35899353027344
2018-02-15,10166.400390625,936.9760131835938,225.42599487304688
2018-02-16,10233.900390625,944.2100219726562,230.12399291992188
2018-02-17,11112.7001953125,974.114990234375,229.46499633789065
2018-02-18,10551.7998046875,923.9210205078124,215.73599243164065
2018-02-19,11225.2998046875,943.864990234375,223.0570068359375
2018-02-20,11403.7001953125,895.3709716796875,232.8509979248047
2018-02-21,10690.400390625,849.9710083007812,213.3520050048828
2018-02-22,10005.0,812.844970703125,195.30799865722656
2018-02-23,10301.099609375,864.1890258789062,209.3090057373047
2018-02-24,9813.0703125,840.5150146484375,209.4219970703125
2018-02-25,9664.73046875,844.8099975585938,220.4750061035156
2018-02-26,10366.7001953125,869.3150024414062,220.9620056152344
2018-02-27,10725.599609375,878.2650146484375,216.5989990234375
2018-02-28,10397.900390625,855.198974609375,202.8950042724609
2018-03-01,10951.0,872.2000122070312,209.75
2018-03-02,11086.400390625,856.85302734375,212.55599975585935
2018-03-03,11489.7001953125,857.2249755859375,210.64300537109372
2018-03-04,11512.599609375,866.677978515625,213.7989959716797
2018-03-05,11573.2998046875,853.6840209960938,211.1750030517578
2018-03-06,10779.900390625,816.9509887695312,196.6009979248047
2018-03-07,9965.5703125,752.8309936523438,185.8390045166016
2018-03-08,9395.009765625,704.5960083007812,176.51100158691406
2018-03-09,9337.5498046875,728.916015625,187.16799926757807
2018-03-10,8866.0,686.8900146484375,177.73199462890625
2018-03-11,9578.6298828125,723.3389892578125,188.9459991455078
2018-03-12,9205.1201171875,699.8309936523438,178.23399353027344
2018-03-13,9194.849609375,690.8270263671875,175.78199768066406
2018-03-14,8269.8095703125,614.291015625,161.1009979248047
2018-03-15,8300.8603515625,611.3040161132812,164.4759979248047
2018-03-16,8338.349609375,601.666015625,165.4499969482422
2018-03-17,7916.8798828125,552.7789916992188,152.968994140625
2018-03-18,8223.6796875,538.6439819335938,154.07400512695312
2018-03-19,8630.650390625,556.7260131835938,161.14199829101562
2018-03-20,8913.4697265625,557.1749877929688,168.81700134277344
2018-03-21,8929.2802734375,561.7319946289062,169.052001953125
2018-03-22,8728.4697265625,539.7020263671875,163.6719970703125
2018-03-23,8879.6201171875,539.6190185546875,167.83200073242188
2018-03-24,8668.1201171875,526.4390258789062,159.63099670410156
2018-03-25,8495.7802734375,524.2869873046875,160.08399963378906
2018-03-26,8209.400390625,489.9509887695313,149.2209930419922
2018-03-27,7833.0400390625,450.1159973144531,135.7790069580078
2018-03-28,7954.47998046875,446.2789916992188,131.7469940185547
2018-03-29,7165.7001953125,385.9679870605469,114.6790008544922
2018-03-30,6890.52001953125,394.6449890136719,118.5979995727539
2018-03-31,6973.52978515625,396.4570007324219,116.60700225830078
2018-04-01,6844.22998046875,379.6069946289063,115.22200012207033
2018-04-02,7083.7998046875,386.4249877929688,119.30599975585938
2018-04-03,7456.10986328125,416.89300537109375,134.47000122070312
2018-04-04,6853.83984375,380.5429992675781,118.41200256347656
2018-04-05,6811.47021484375,383.2319946289063,119.13099670410156
2018-04-06,6636.31982421875,370.2850036621094,113.15499877929688
2018-04-07,6911.08984375,385.3139953613281,116.26000213623048
2018-04-08,7023.52001953125,400.5079956054688,117.6709976196289
2018-04-09,6770.72998046875,398.5260009765625,114.98999786376952
2018-04-10,6834.759765625,414.2430114746094,114.26300048828124
2018-04-11,6968.31982421875,430.5400085449219,118.29100036621094
2018-04-12,7889.25,492.9410095214844,129.3350067138672
2018-04-13,7895.9599609375,492.7349853515625,125.35399627685548
2018-04-14,7986.240234375,501.4779968261719,126.29399871826172
2018-04-15,8329.1103515625,531.7020263671875,132.0449981689453
2018-04-16,8058.669921875,511.1470031738281,128.3350067138672
2018-04-17,7902.08984375,502.8940124511719,132.92799377441406
2018-04-18,8163.419921875,524.7890014648438,139.9969940185547
2018-04-19,8294.3095703125,567.8889770507812,146.3000030517578
2018-04-20,8845.830078125,615.718017578125,155.53700256347656
2018-04-21,8895.580078125,605.39501953125,148.9340057373047
2018-04-22,8802.4599609375,621.8599853515625,146.7740020751953
2018-04-23,8930.8798828125,642.5479736328125,152.2519989013672
2018-04-24,9697.5,708.1580200195312,165.781005859375
2018-04-25,8845.740234375,615.416015625,144.76400756835938
2018-04-26,9281.509765625,662.8090209960938,153.6790008544922
2018-04-27,8987.0498046875,647.031982421875,145.90499877929688
2018-04-28,9348.48046875,683.677978515625,152.29600524902344
2018-04-29,9419.080078125,688.8809814453125,153.63099670410156
2018-04-30,9240.5498046875,669.9240112304688,148.4770050048828
2018-05-01,9119.009765625,673.6129760742188,148.48800659179688
2018-05-02,9235.919921875,687.1489868164062,151.57699584960938
2018-05-03,9743.8603515625,779.5430297851562,161.45899963378906
2018-05-04,9700.759765625,785.6240234375,168.78799438476562
2018-05-05,9858.150390625,816.1199951171875,177.76199340820312
2018-05-06,9654.7998046875,792.3109741210938,171.8000030517578
2018-05-07,9373.009765625,753.7249755859375,164.87899780273438
2018-05-08,9234.8203125,752.8569946289062,159.61700439453125
2018-05-09,9325.1796875,752.2750244140625,157.05499267578125
2018-05-10,9043.9404296875,727.2769775390625,149.86900329589844
2018-05-11,8441.490234375,679.5859985351562,137.11700439453125
2018-05-12,8504.8896484375,686.0479736328125,141.8820037841797
2018-05-13,8723.9404296875,733.4959716796875,144.58799743652344
2018-05-14,8716.7900390625,730.5490112304688,147.71400451660156
2018-05-15,8510.3798828125,708.8709716796875,139.8800048828125
2018-05-16,8368.830078125,707.0499877929688,139.26800537109375
2018-05-17,8094.31982421875,672.656982421875,132.7729949951172
2018-05-18,8250.9697265625,694.3670043945312,136.0570068359375
2018-05-19,8247.1796875,696.530029296875,135.32000732421875
2018-05-20,8513.25,715.3690185546875,139.697998046875
2018-05-21,8418.990234375,699.2219848632812,134.50900268554688
2018-05-22,8041.77978515625,647.7410278320312,128.67599487304688
2018-05-23,7557.81982421875,583.5850219726562,119.31400299072266
2018-05-24,7587.33984375,601.7550048828125,122.61299896240234
2018-05-25,7480.14013671875,586.7340087890625,119.44200134277344
2018-05-26,7355.8798828125,587.280029296875,118.2770004272461
2018-05-27,7368.22021484375,572.6680297851562,117.99199676513672
2018-05-28,7135.990234375,516.0360107421875,111.5979995727539
2018-05-29,7472.58984375,565.3880004882812,119.56800079345705
2018-05-30,7406.52001953125,559.5900268554688,117.53299713134766
2018-05-31,7494.169921875,577.64501953125,118.0739974975586
2018-06-01,7541.4501953125,580.0430297851562,119.91500091552734
2018-06-02,7643.4501953125,591.8079833984375,123.30699920654295
2018-06-03,7720.25,618.3289794921875,125.5
2018-06-04,7514.47021484375,592.9849853515625,119.90299987792967
2018-06-05,7633.759765625,609.302978515625,121.70099639892578
2018-06-06,7653.97998046875,607.1240234375,121.18299865722656
2018-06-07,7678.240234375,605.18701171875,121.4260025024414
2018-06-08,7624.919921875,601.0770263671875,120.08399963378906
2018-06-09,7531.97998046875,597.56201171875,117.74099731445312
2018-06-10,6786.02001953125,526.47900390625,107.04399871826172
2018-06-11,6906.919921875,533.2839965820312,107.51599884033205
2018-06-12,6582.35986328125,496.8429870605469,100.7519989013672
2018-06-13,6349.89990234375,477.4939880371094,94.07559967041016
2018-06-14,6675.35009765625,519.7420043945312,101.15399932861328
2018-06-15,6456.580078125,491.0039978027344,96.6760025024414
2018-06-16,6550.16015625,499.6419982910156,97.5770034790039
2018-06-17,6499.27001953125,500.447998046875,96.10260009765624
2018-06-18,6734.81982421875,518.8909912109375,98.81900024414062
2018-06-19,6769.93994140625,537.9569702148438,98.83769989013672
2018-06-20,6776.5498046875,536.2680053710938,97.99349975585938
2018-06-21,6729.740234375,527.3670043945312,96.92549896240234
2018-06-22,6083.68994140625,465.8169860839844,85.07589721679688
2018-06-23,6162.47998046875,474.5199890136719,82.60369873046875
2018-06-24,6173.22998046875,457.6719970703125,80.777099609375
2018-06-25,6249.18017578125,460.30999755859375,81.8333969116211
2018-06-26,6093.669921875,432.7720031738281,76.86669921875
2018-06-27,6157.1298828125,442.364990234375,80.65969848632812
2018-06-28,5903.43994140625,422.364990234375,74.92980194091797
2018-06-29,6218.2998046875,436.0090026855469,78.7688980102539
2018-06-30,6404.0,455.1799926757813,81.3740005493164
2018-07-01,6385.81982421875,453.9179992675781,80.2428970336914
2018-07-02,6614.18017578125,475.3469848632813,85.2571029663086
2018-07-03,6529.58984375,464.1950073242188,85.10130310058594
2018-07-04,6597.5498046875,467.3179931640625,85.49400329589844
2018-07-05,6639.14013671875,474.4119873046875,83.76000213623047
2018-07-06,6673.5,474.0119934082031,83.37809753417969
2018-07-07,6856.93017578125,491.6600036621094,86.20189666748047
2018-07-08,6773.8798828125,489.1189880371094,82.39600372314453
2018-07-09,6741.75,476.6820068359375,80.85759735107422
2018-07-10,6329.9501953125,434.4240112304688,76.08350372314453
2018-07-11,6394.7099609375,446.51800537109375,78.69989776611328
2018-07-12,6228.81005859375,430.0740051269531,76.80860137939453
2018-07-13,6238.0498046875,434.0270080566406,76.94249725341797
2018-07-14,6276.1201171875,436.08599853515625,76.72239685058594
2018-07-15,6359.64013671875,449.8500061035156,78.93900299072266
2018-07-16,6741.75,480.6579895019531,84.59590148925781
2018-07-17,7321.0400390625,501.00201416015625,89.80609893798828
2018-07-18,7370.77978515625,480.5130004882813,86.96209716796875
2018-07-19,7466.85986328125,469.6189880371094,86.6677017211914
2018-07-20,7354.1298828125,450.697998046875,82.75460052490234
2018-07-21,7419.2900390625,462.4360046386719,84.46389770507812
2018-07-22,7418.490234375,459.6570129394531,83.15619659423828
2018-07-23,7711.10986328125,450.8529968261719,82.43319702148438
2018-07-24,8424.26953125,479.37298583984375,89.28520202636719
2018-07-25,8181.39013671875,472.4930114746094,86.28170013427734
2018-07-26,7951.580078125,464.0369873046875,84.02749633789062
2018-07-27,8165.009765625,469.6659851074219,84.4636001586914
2018-07-28,8192.150390625,466.8980102539063,83.6240005493164
2018-07-29,8218.4599609375,466.6650085449219,84.08409881591797
2018-07-30,8180.47998046875,457.08099365234375,82.84989929199219
2018-07-31,7780.43994140625,433.8670043945313,79.70230102539062
2018-08-01,7624.91015625,420.74700927734375,77.85559844970703
2018-08-02,7567.14990234375,412.6210021972656,76.13880157470703
2018-08-03,7434.39013671875,418.2619934082031,77.5354995727539
2018-08-04,7032.85009765625,407.25201416015625,73.19869995117188
2018-08-05,7068.47998046875,410.5159912109375,74.58940124511719
2018-08-06,6951.7998046875,406.6579895019531,73.88829803466797
2018-08-07,6753.1201171875,380.2149963378906,68.17030334472656
2018-08-08,6305.7998046875,356.6130065917969,62.49039840698242
2018-08-09,6568.22998046875,365.5880126953125,63.98080062866211
2018-08-10,6184.7099609375,334.1759948730469,59.39400100708008
2018-08-11,6295.72998046875,322.11199951171875,58.35910034179688
2018-08-12,6322.68994140625,319.57000732421875,59.32809829711914
2018-08-13,6297.56982421875,286.4949951171875,56.84820175170898
2018-08-14,6199.7099609375,278.9320068359375,54.55939865112305
2018-08-15,6308.52001953125,282.364013671875,54.50040054321289
2018-08-16,6334.72998046875,288.0459899902344,55.36190032958984
2018-08-17,6580.6298828125,315.72900390625,61.51440048217773
2018-08-18,6423.759765625,295.81201171875,57.27569961547852
2018-08-19,6506.06982421875,300.8340148925781,57.93899917602539
2018-08-20,6308.52978515625,274.31500244140625,53.99620056152344
2018-08-21,6488.759765625,281.9440002441406,56.35020065307617
2018-08-22,6376.7099609375,271.34100341796875,55.31859970092773
2018-08-23,6534.8798828125,277.10400390625,57.543399810791016
2018-08-24,6719.9599609375,282.9670104980469,57.9297981262207
2018-08-25,6763.18994140625,279.64599609375,57.907901763916016
2018-08-26,6707.259765625,275.1969909667969,57.33409881591797
2018-08-27,6884.64013671875,285.6029968261719,60.24990081787109
2018-08-28,7096.27978515625,296.4989929199219,63.02439880371094
2018-08-29,7047.16015625,289.31201171875,61.7672004699707
2018-08-30,6978.22998046875,284.1050109863281,60.31520080566406
2018-08-31,7037.580078125,283.0039978027344,61.92549896240234
2018-09-01,7193.25,295.34100341796875,65.95099639892578
2018-09-02,7272.72021484375,294.3710021972656,65.64939880371094
2018-09-03,7260.06005859375,289.2590026855469,65.37319946289062
2018-09-04,7361.66015625,285.7229919433594,67.70989990234375
2018-09-05,6792.830078125,232.33099365234372,58.43769836425781
2018-09-06,6529.169921875,230.21499633789065,57.48619842529297
2018-09-07,6467.06982421875,217.2030029296875,56.19779968261719
2018-09-08,6225.97998046875,197.9510040283203,53.24459838867188
2018-09-09,6300.85986328125,196.9239959716797,54.924198150634766
2018-09-10,6329.7001953125,197.07899475097656,54.59579849243164
2018-09-11,6321.2001953125,185.0659942626953,52.3672981262207
2018-09-12,6351.7998046875,183.33099365234372,51.65660095214844
2018-09-13,6517.31005859375,211.35400390625,54.536399841308594
2018-09-14,6512.7099609375,211.74899291992188,56.57649993896485
2018-09-15,6543.2001953125,223.07400512695312,56.71310043334961
2018-09-16,6517.18017578125,220.5890045166016,56.97269821166992
2018-09-17,6281.2001953125,197.875,52.54050064086914
2018-09-18,6371.2998046875,209.9750061035156,54.097198486328125
2018-09-19,6398.5400390625,209.968994140625,54.33449935913086
2018-09-20,6519.669921875,224.59100341796875,56.6343994140625
2018-09-21,6734.9501953125,246.58399963378903,60.722801208496094
2018-09-22,6721.97998046875,240.47999572753903,60.43659973144531
2018-09-23,6710.6298828125,244.3300018310547,61.36640167236328
2018-09-24,6595.41015625,228.72999572753903,57.96910095214844
2018-09-25,6446.47021484375,218.5050048828125,57.53760147094727
2018-09-26,6495.0,215.8470001220703,57.39550018310547
2018-09-27,6676.75,228.49400329589844,62.979400634765625
2018-09-28,6644.1298828125,222.4019927978516,61.89509963989258
2018-09-29,6601.9599609375,231.63499450683597,61.60689926147461
2018-09-30,6625.56005859375,232.84800720214844,61.14189910888672
2018-10-01,6589.6201171875,230.76800537109372,60.208099365234375
2018-10-02,6556.10009765625,227.18099975585935,59.70539855957031
2018-10-03,6502.58984375,220.48899841308597,57.477500915527344
2018-10-04,6576.68994140625,222.21800231933597,58.27949905395508
2018-10-05,6622.47998046875,227.6009979248047,58.76620101928711
2018-10-06,6588.31005859375,225.1199951171875,57.84410095214844
2018-10-07,6602.9501953125,226.11900329589844,58.160301208496094
2018-10-08,6652.22998046875,229.2550048828125,59.41260147094727
2018-10-09,6642.64013671875,227.98199462890625,58.71329879760742
2018-10-10,6585.52978515625,225.7689971923828,57.9818000793457
2018-10-11,6256.240234375,189.49899291992188,51.233001708984375
2018-10-12,6274.580078125,196.7270050048828,53.551700592041016
2018-10-13,6285.990234375,199.84100341796875,53.45180130004883
2018-10-14,6290.93017578125,195.71499633789065,52.18740081787109
2018-10-15,6596.5400390625,209.70399475097656,54.87960052490234
2018-10-16,6596.10986328125,210.1199951171875,54.06819915771485
2018-10-17,6544.43017578125,207.0829925537109,53.67210006713867
2018-10-18,6476.7099609375,203.3520050048828,52.52690124511719
2018-10-19,6465.41015625,203.7270050048828,53.02009963989258
2018-10-20,6489.18994140625,205.42999267578125,53.36280059814453
2018-10-21,6482.35009765625,205.1419982910156,52.91579818725586
2018-10-22,6487.16015625,204.04400634765625,52.20389938354492
2018-10-23,6475.740234375,204.33599853515625,52.54130172729492
2018-10-24,6495.83984375,203.8520050048828,52.51499938964844
2018-10-25,6476.2900390625,202.718994140625,52.23460006713867
2018-10-26,6474.75,203.32899475097656,52.098899841308594
2018-10-27,6480.3798828125,204.2100067138672,51.93199920654297
2018-10-28,6486.39013671875,205.36599731445312,51.9375
2018-10-29,6332.6298828125,197.2469940185547,49.0713996887207
2018-10-30,6334.27001953125,197.55599975585935,49.23910140991211
2018-10-31,6317.60986328125,197.3809967041016,49.44150161743164
2018-11-01,6377.77978515625,198.8719940185547,50.27190017700195
2018-11-02,6388.43994140625,200.63499450683597,51.3306999206543
2018-11-03,6361.259765625,200.18600463867188,50.9734001159668
2018-11-04,6376.1298828125,207.48599243164065,53.61249923706055
2018-11-05,6419.66015625,209.09100341796875,53.54629898071289
2018-11-06,6461.009765625,218.45199584960935,55.945098876953125
2018-11-07,6530.14013671875,217.18299865722656,54.18889999389648
2018-11-08,6453.72021484375,212.2310028076172,52.3734016418457
2018-11-09,6385.6201171875,210.07400512695312,51.89599990844727
2018-11-10,6409.22021484375,212.5330047607422,52.401798248291016
2018-11-11,6411.27001953125,211.33999633789065,51.36489868164063
2018-11-12,6371.27001953125,210.41799926757807,50.64820098876953
2018-11-13,6359.490234375,206.8260040283203,49.69660186767578
2018-11-14,5738.35009765625,181.39700317382807,43.610801696777344
2018-11-15,5648.02978515625,180.80599975585935,43.94829940795898
2018-11-16,5575.5498046875,175.177001953125,42.45890045166016
2018-11-17,5554.330078125,174.00100708007812,41.92890167236328
2018-11-18,5623.5400390625,177.06700134277344,42.32789993286133
2018-11-19,4871.490234375,149.1750030517578,36.6411018371582
2018-11-20,4451.8701171875,130.33900451660156,33.0442008972168
2018-11-21,4602.169921875,136.7010040283203,34.67060089111328
2018-11-22,4365.93994140625,126.70600128173828,32.195098876953125
2018-11-23,4347.10986328125,123.2959976196289,32.159698486328125
2018-11-24,3880.760009765625,113.49400329589844,29.21769905090332
2018-11-25,4009.969970703125,116.4499969482422,30.892200469970703
2018-11-26,3779.1298828125,108.33499908447266,29.410999298095703
2018-11-27,3820.719970703125,110.01000213623048,31.06879997253418
2018-11-28,4257.419921875,122.43800354003906,34.6265983581543
2018-11-29,4278.8466796875,117.54264831542967,33.797447204589844
2018-11-30,4017.2685546875,113.17141723632812,32.06476211547852
2018-12-01,4214.671875,118.63555908203124,34.34073638916016
2018-12-02,4139.8779296875,116.38890075683594,33.71315002441406
2018-12-03,3894.130859375,108.92501831054688,31.07280158996582
2018-12-04,3956.893798828125,110.21418762207033,31.186124801635746
2018-12-05,3753.994873046875,102.47555541992188,29.295238494873047
2018-12-06,3521.101806640625,91.76105499267578,26.943660736083984
2018-12-07,3419.937255859375,93.29456329345705,25.272584915161133
2018-12-08,3476.11474609375,92.15963745117188,24.864017486572266
2018-12-09,3614.234375,95.14205932617188,25.947023391723636
2018-12-10,3502.656005859375,91.68565368652344,24.617799758911133
2018-12-11,3424.588134765625,88.94530487060547,23.80238342285156
2018-12-12,3486.9501953125,90.59329986572266,24.49382972717285
2018-12-13,3313.67724609375,86.53931427001953,23.66886138916016
2018-12-14,3242.48486328125,84.30829620361328,23.464330673217773
2018-12-15,3236.76171875,84.44081115722656,23.78242492675781
2018-12-16,3252.839111328125,85.26210021972656,25.59720993041992
2018-12-17,3545.86474609375,95.13382720947266,29.26889038085937
2018-12-18,3696.05908203125,101.11245727539062,30.14215660095215
2018-12-19,3745.95068359375,101.2685775756836,29.68278694152832
2018-12-20,4134.44140625,116.21687316894533,32.816871643066406
2018-12-21,3896.543701171875,109.49623107910156,30.79661750793457
2018-12-22,4014.1826171875,116.7594985961914,31.85591125488281
2018-12-23,3998.980224609375,130.7652587890625,33.45967483520508
2018-12-24,4078.59912109375,140.23800659179688,33.1966667175293
2018-12-25,3815.49072265625,129.84434509277344,31.13432884216309
2018-12-26,3857.297607421875,131.86563110351562,30.98590087890625
2018-12-27,3654.83349609375,116.57591247558594,28.29450798034668
2018-12-28,3923.918701171875,137.6470184326172,32.51082992553711
2018-12-29,3820.40869140625,138.01834106445312,31.56500244140625
2018-12-30,3865.95263671875,139.8594512939453,31.97651672363281
2018-12-31,3742.700439453125,133.36825561523438,30.468223571777344
2019-01-01,3843.52001953125,140.8194122314453,31.979930877685547
2019-01-02,3943.409423828125,155.0476837158203,33.43368148803711
2019-01-03,3836.7412109375,149.135009765625,32.02669906616211
2019-01-04,3857.717529296875,154.58193969726562,32.40416717529297
2019-01-05,3845.194580078125,155.6385955810547,34.936866760253906
2019-01-06,4076.632568359375,157.74620056152344,39.29885482788086
2019-01-07,4025.248291015625,151.69921875,37.8062744140625
2019-01-08,4030.847900390625,150.35963439941406,39.47971725463867
2019-01-09,4035.29638671875,150.80311584472656,38.98553466796875
2019-01-10,3678.924560546875,128.62518310546875,33.86600875854492
2019-01-11,3687.365478515625,127.54832458496094,32.32762908935547
2019-01-12,3661.301025390625,125.9665298461914,32.38442611694336
2019-01-13,3552.953125,116.8978042602539,30.332897186279297
2019-01-14,3706.05224609375,129.0687255859375,32.35824203491211
2019-01-15,3630.67529296875,122.03271484375,31.507068634033203
2019-01-16,3655.0068359375,123.54706573486328,31.82341766357422
2019-01-17,3678.56396484375,123.7419204711914,31.88865089416504
2019-01-18,3657.83935546875,121.01026153564452,31.311487197875977
2019-01-19,3728.568359375,124.5190200805664,32.550724029541016
2019-01-20,3601.013671875,119.4748306274414,31.17640686035156
2019-01-21,3576.032470703125,117.15785217285156,31.21286964416504
2019-01-22,3604.5771484375,118.74755096435548,31.684425354003903
2019-01-23,3585.123046875,117.45260620117188,32.001956939697266
2019-01-24,3600.865478515625,117.36288452148438,32.77610778808594
2019-01-25,3599.765869140625,116.37834167480467,32.9818115234375
2019-01-26,3602.46044921875,116.48873901367188,33.1505241394043
2019-01-27,3583.9658203125,113.40528869628906,32.59283447265625
2019-01-28,3470.450439453125,106.58997344970705,31.19925880432129
2019-01-29,3448.116943359375,105.59821319580078,31.097110748291016
2019-01-30,3486.181640625,108.90753936767578,31.930953979492188
2019-01-31,3457.792724609375,107.0610122680664,31.652175903320312
2019-02-01,3487.9453125,107.60978698730467,32.82707977294922
2019-02-02,3521.060791015625,110.43025970458984,34.39482879638672
2019-02-03,3464.013427734375,107.49266815185548,33.43925476074219
2019-02-04,3459.154052734375,107.82160186767578,34.10862731933594
2019-02-05,3466.357421875,107.44351959228516,34.25664520263672
2019-02-06,3413.767822265625,104.9192886352539,32.932987213134766
2019-02-07,3399.4716796875,104.5353012084961,33.22241973876953
2019-02-08,3666.7802734375,119.26774597167967,43.4647216796875
2019-02-09,3671.20361328125,119.4308853149414,44.790283203125
2019-02-10,3690.188232421875,124.80648803710938,46.82740783691406
2019-02-11,3648.4306640625,121.29839324951172,43.18254089355469
2019-02-12,3653.528564453125,122.5722885131836,43.92864227294922
2019-02-13,3632.070556640625,122.55360412597656,41.99764251708984
2019-02-14,3616.880859375,121.39020538330078,41.64054870605469
2019-02-15,3620.810791015625,122.1003875732422,42.699668884277344
2019-02-16,3629.78759765625,123.26021575927734,43.59476089477539
2019-02-17,3673.836181640625,133.598876953125,43.928367614746094
2019-02-18,3915.71435546875,146.09837341308594,48.04317474365234
2019-02-19,3947.094482421875,145.34619140625,47.86467742919922
2019-02-20,3999.820556640625,149.55433654785156,51.78596496582031
2019-02-21,3954.1181640625,146.13084411621094,49.1515998840332
2019-02-22,4005.526611328125,149.0924530029297,49.80573272705078
2019-02-23,4142.52685546875,158.79542541503906,51.68092727661133
2019-02-24,3810.427490234375,135.8526611328125,44.678592681884766
2019-02-25,3882.6962890625,139.82286071777344,46.21306610107422
2019-02-26,3854.35791015625,138.0896759033203,45.49113082885742
2019-02-27,3851.04736328125,136.12596130371094,45.581424713134766
2019-02-28,3854.785400390625,136.74624633789062,46.23725509643555
2019-03-01,3859.583740234375,136.44361877441406,47.48723983764648
2019-03-02,3864.4150390625,134.2069549560547,49.01536560058594
2019-03-03,3847.17578125,132.24942016601562,48.38032150268555
2019-03-04,3761.55712890625,127.7741241455078,46.43203353881836
2019-03-05,3896.375,137.8223876953125,53.1324577331543
2019-03-06,3903.942626953125,138.7893524169922,55.784278869628906
2019-03-07,3911.484375,138.0345001220703,57.18903350830078
2019-03-08,3901.131591796875,135.1270751953125,56.09954833984375
2019-03-09,3963.313720703125,137.96533203125,58.086891174316406
2019-03-10,3951.599853515625,136.75868225097656,57.18186569213867
2019-03-11,3905.227294921875,133.8340301513672,55.42021560668945
2019-03-12,3909.15625,134.44288635253906,56.99705505371094
2019-03-13,3906.71728515625,133.26307678222656,55.93318557739258
2019-03-14,3924.369140625,133.7115936279297,56.58418273925781
2019-03-15,3960.9111328125,137.69178771972656,58.9892578125
2019-03-16,4048.725830078125,142.39817810058594,61.84475326538086
2019-03-17,4025.22900390625,140.00054931640625,61.243778228759766
2019-03-18,4032.50732421875,139.37460327148438,60.26480484008789
2019-03-19,4071.190185546875,140.51919555664062,60.61556625366211
2019-03-20,4087.476318359375,140.6863555908203,60.8465461730957
2019-03-21,4029.326904296875,136.6360626220703,59.378326416015625
2019-03-22,4023.96826171875,137.1814422607422,59.82400131225586
2019-03-23,4035.826416015625,138.2398681640625,61.34861373901367
2019-03-24,4022.168212890625,136.98692321777344,60.223876953125
2019-03-25,3963.070556640625,135.03102111816406,59.49673843383789
2019-03-26,3985.080810546875,135.46035766601562,59.343528747558594
2019-03-27,4087.066162109375,140.9881591796875,62.25143051147461
2019-03-28,4069.107177734375,139.41647338867188,61.17048645019531
2019-03-29,4098.37451171875,142.49742126464844,61.30161285400391
2019-03-30,4106.66015625,142.09268188476562,60.62196350097656
2019-03-31,4105.404296875,141.51409912109375,60.75539779663086
2019-04-01,4158.18310546875,141.830322265625,60.67799377441406
2019-04-02,4879.8779296875,163.9617462158203,76.1932601928711
2019-04-03,4973.02197265625,161.45880126953125,84.92193603515625
2019-04-04,4922.798828125,158.0525360107422,84.98090362548828
2019-04-05,5036.68115234375,165.5148468017578,88.67786407470703
2019-04-06,5059.8173828125,165.94720458984375,92.57341766357422
2019-04-07,5198.89697265625,174.53164672851562,92.31237030029295
2019-04-08,5289.77099609375,180.25881958007807,89.4930419921875
2019-04-09,5204.95849609375,176.1145782470703,86.7869644165039
2019-04-10,5324.5517578125,177.3374786376953,88.37773895263672
2019-04-11,5064.48779296875,165.4970245361328,79.67799377441406
2019-04-12,5089.5390625,164.736328125,78.96395874023438
2019-04-13,5096.58642578125,164.5133514404297,78.22130584716797
2019-04-14,5167.72216796875,167.83851623535156,82.9375228881836
2019-04-15,5067.1083984375,161.5741729736328,79.05470275878906
2019-04-16,5235.5595703125,167.62344360351562,81.34928131103516
2019-04-17,5251.93798828125,166.9507598876953,79.32746887207031
2019-04-18,5298.3857421875,173.81402587890625,82.07487487792969
2019-04-19,5303.8125,173.70843505859375,82.56922149658203
2019-04-20,5337.88623046875,173.7512664794922,81.51249694824219
2019-04-21,5314.53125,170.04652404785156,77.33155822753906
2019-04-22,5399.365234375,171.87466430664062,76.94807434082031
2019-04-23,5572.3623046875,171.4477996826172,74.84502410888672
2019-04-24,5464.86669921875,165.8260955810547,73.30894470214844
2019-04-25,5210.515625,154.4593963623047,71.24811553955078
2019-04-26,5279.34814453125,156.3470916748047,73.11534881591797
2019-04-27,5268.291015625,158.4349365234375,72.12090301513672
2019-04-28,5285.13916015625,157.29507446289062,69.72679901123047
2019-04-29,5247.3525390625,155.20199584960938,67.96038055419922
2019-04-30,5350.7265625,162.16603088378906,74.28087615966797
2019-05-01,5402.697265625,160.81834411621094,73.65776824951172
2019-05-02,5505.28369140625,162.12278747558594,73.77717590332031
2019-05-03,5768.28955078125,167.95240783691406,79.32653045654297
2019-05-04,5831.16748046875,164.02658081054688,78.0638427734375
2019-05-05,5795.70849609375,163.45069885253906,75.98436737060547
2019-05-06,5746.80712890625,172.65321350097656,74.98275756835938
2019-05-07,5829.50146484375,169.7986602783203,74.69300079345703
2019-05-08,5982.45751953125,170.9481658935547,74.62028503417969
2019-05-09,6174.52880859375,170.289306640625,74.17713928222656
2019-05-10,6378.84912109375,173.1427459716797,77.1666488647461
2019-05-11,7204.771484375,194.3043365478516,89.22225952148438
2019-05-12,6972.37158203125,187.3253173828125,84.56551361083984
2019-05-13,7814.9150390625,196.8462829589844,88.05823516845703
